PERIOD_DS,REGION,TRAFFIC_SOURCE,LANDING_PAGE,USERSHIP,AOV,CONVERSION_RATE,BUY2SESSION_RATE,COMMISSION_RATE,ORDER_COUNT,LEAD_GEN_RATE,SESSION_COUNT,PI_COUNT
2023-01-01,US,PAID,others,web only,258.0,2.0,0.0,15.0,614.0,21.0,123652.0,25966.92
2023-01-01,US,PAID,pdp_in_stock,app and web,419.0,2.0,1.0,15.0,221.0,39.0,27083.0,10562.37
2023-01-01,US,PAID,pdp_in_stock,no on lyst view,,0.0,0.0,,0.0,52.0,158.0,82.16
2023-01-01,US,PAID,pdp_in_stock,web only,307.0,1.0,0.0,15.0,4733.0,28.0,983805.0,275465.4
2023-01-01,US,PAID,pdp_out_of_stock,app and web,368.0,2.0,1.0,15.0,14.0,46.0,1268.0,583.28
2023-01-01,US,PAID,pdp_out_of_stock,no on lyst view,,0.0,0.0,,0.0,71.0,24.0,17.04
2023-01-01,US,PAID,pdp_out_of_stock,web only,267.0,2.0,1.0,14.0,604.0,34.0,84884.0,28860.56
2023-01-01,US,PLA-CO,feed,app only,,0.0,0.0,,0.0,7.0,29.0,2.03
2023-01-01,US,PLA-CO,feed,no on lyst view,,0.0,0.0,,0.0,50.0,2.0,1.0
2023-01-01,US,PLA-CO,feed,web only,245.0,3.0,0.0,12.0,37.0,14.0,7692.0,1076.88
2023-01-01,US,PLA-CO,lead,app and web,229.0,5.0,1.0,14.0,4.0,11.0,755.0,83.05
2023-01-01,US,PLA-CO,lead,app only,,,0.0,,,0.0,65.0,0.0
2023-01-01,US,PLA-CO,nan,app and web,310.0,13.0,5.0,16.0,72.0,37.0,1363.0,504.31
2023-01-01,US,PLA-CO,nan,app only,238.0,11.0,1.0,17.0,7.0,13.0,406.0,52.78
2023-01-01,US,PLA-CO,nan,web only,488.0,6.0,1.0,16.0,2.0,21.0,147.0,30.87
2023-01-01,US,PLA-CO,onboarding,app and web,411.0,9.0,2.0,14.0,48.0,20.0,2523.0,504.6
2023-01-01,US,PLA-CO,onboarding,app only,392.0,11.0,1.0,17.0,17.0,7.0,2020.0,141.4
2023-01-01,US,PLA-CO,others,app and web,416.0,5.0,1.0,15.0,791.0,20.0,70848.0,14169.6
2023-01-01,US,PLA-CO,others,app only,338.0,8.0,1.0,15.0,118.0,10.0,15580.0,1558.0
2023-01-01,US,PLA-CO,others,web only,31.0,3.0,0.0,14.0,2.0,3.0,2637.0,79.11
2023-01-01,US,PLA-CO,pdp_in_stock,app and web,366.0,10.0,3.0,15.0,799.0,33.0,21693.0,7158.69
2023-01-01,US,PLA-CO,pdp_in_stock,no on lyst view,,0.0,0.0,,0.0,37.0,341.0,126.17
2023-01-01,US,PLA-CO,pdp_in_stock,web only,351.0,5.0,1.0,15.0,9734.0,13.0,1399360.0,181916.8
2023-01-01,US,PLA-CO,pdp_out_of_stock,app and web,231.0,2.0,0.0,16.0,1.0,16.0,259.0,41.44
2023-01-01,US,PLA-CO,pdp_out_of_stock,web only,242.0,2.0,0.0,15.0,38.0,7.0,22435.0,1570.45
2023-01-01,US,PLA-EC,feed,app and web,336.0,5.0,1.0,14.0,6.0,18.0,523.0,94.14
2023-01-01,US,PLA-EC,feed,web only,333.0,2.0,0.0,17.0,12.0,7.0,5774.0,404.18
2023-01-01,US,PLA-EC,lead,app and web,528.0,6.0,0.0,16.0,199.0,7.0,43953.0,3076.71
2023-01-01,US,PLA-EC,lead,app only,,0.0,0.0,,0.0,0.0,3284.0,0.0
2023-01-01,US,PLA-EC,lead,no on lyst view,,,0.0,,,0.0,542.0,0.0
2023-01-01,US,PLA-EC,lead,web only,1011.0,3.0,0.0,17.0,4.0,12.0,788.0,94.56
2023-01-01,US,PLA-EC,lead_return,app and web,394.0,25.0,5.0,15.0,1.0,19.0,21.0,3.99
2023-01-01,US,PLA-EC,nan,app and web,330.0,9.0,3.0,16.0,37.0,35.0,1153.0,403.55
2023-01-01,US,PLA-EC,nan,app only,360.0,9.0,1.0,18.0,12.0,10.0,1190.0,119.0
2023-01-01,US,PLA-EC,nan,web only,186.0,4.0,2.0,16.0,6.0,41.0,330.0,135.3
2023-01-01,US,PLA-EC,onboarding,app and web,388.0,9.0,2.0,16.0,145.0,18.0,8010.0,1441.8
2023-01-01,US,PLA-EC,onboarding,app only,261.0,12.0,1.0,16.0,62.0,7.0,7413.0,518.91
2023-01-01,US,PLA-EC,others,app and web,485.0,7.0,1.0,16.0,4729.0,21.0,300845.0,63177.45
2023-01-01,US,PLA-EC,others,app only,361.0,9.0,1.0,17.0,460.0,9.0,56107.0,5049.63
2023-01-01,US,PLA-EC,others,web only,267.0,4.0,0.0,16.0,7.0,4.0,2506.0,100.24
2023-01-01,US,PLA-EC,pdp_in_stock,app and web,485.0,5.0,2.0,15.0,2115.0,48.0,78741.0,37795.68
2023-01-01,US,PLA-EC,pdp_in_stock,no on lyst view,,0.0,0.0,,0.0,78.0,1314.0,1024.92
2023-01-01,US,PLA-EC,pdp_in_stock,web only,406.0,4.0,1.0,16.0,67965.0,34.0,4787471.0,1627740.14
2023-01-01,US,PLA-EC,pdp_out_of_stock,app and web,460.0,3.0,1.0,19.0,15.0,34.0,1179.0,400.86
2023-01-01,US,PLA-EC,pdp_out_of_stock,no on lyst view,,0.0,0.0,,0.0,29.0,17.0,4.93
2023-01-01,US,PLA-EC,pdp_out_of_stock,web only,330.0,2.0,0.0,17.0,467.0,16.0,111978.0,17916.48
2023-01-01,nan,CSS,lead,app and web,132.0,7.0,7.0,16.0,3.0,100.0,46.0,46.0
2023-01-01,nan,CSS,lead,no on lyst view,199.0,2.0,2.0,15.0,219.0,96.0,12442.0,11944.32
2023-01-01,nan,CSS,lead,web only,227.0,2.0,2.0,16.0,35.0,99.0,1985.0,1965.15
2023-01-01,nan,CSS,others,web only,,0.0,0.0,,0.0,6.0,140.0,8.4
2023-01-01,nan,CSS,pdp_in_stock,no on lyst view,,,0.0,,,0.0,10.0,0.0
2023-01-01,nan,CSS,pdp_in_stock,web only,,0.0,0.0,,0.0,2.0,395.0,7.9
2023-01-01,nan,CSS,pdp_out_of_stock,web only,,0.0,0.0,,0.0,6.0,17.0,1.02
2023-01-01,nan,DIRECT,feed,app and web,282.0,6.0,1.0,15.0,2.0,14.0,241.0,33.74
2023-01-01,nan,DIRECT,feed,app only,81.0,11.0,1.0,23.0,1.0,6.0,144.0,8.64
2023-01-01,nan,DIRECT,feed,no on lyst view,,,0.0,,,0.0,11.0,0.0
2023-01-01,nan,DIRECT,feed,web only,101.0,1.0,0.0,17.0,2.0,2.0,10267.0,205.34
2023-01-01,nan,DIRECT,homepage,app and web,500.0,2.0,1.0,23.0,1.0,47.0,127.0,59.69
2023-01-01,nan,DIRECT,homepage,no on lyst view,,,0.0,,,0.0,14.0,0.0
2023-01-01,nan,DIRECT,homepage,web only,232.0,3.0,1.0,15.0,7.0,22.0,1118.0,245.96
2023-01-01,nan,DIRECT,lead,app and web,351.0,2.0,0.0,16.0,2.0,6.0,1781.0,106.86
2023-01-01,nan,DIRECT,lead,app only,,0.0,0.0,,0.0,0.0,324.0,0.0
2023-01-01,nan,DIRECT,lead,no on lyst view,280.0,1.0,1.0,15.0,2.0,82.0,177.0,145.14
2023-01-01,nan,DIRECT,lead,web only,,0.0,0.0,,0.0,96.0,93.0,89.28
2023-01-01,nan,DIRECT,lead_return,app and web,,,0.0,,,0.0,4.0,0.0
2023-01-01,nan,DIRECT,lead_return,web only,,0.0,0.0,,0.0,30.0,46.0,13.8
2023-01-01,nan,DIRECT,nan,app and web,266.0,5.0,1.0,15.0,1.0,11.0,168.0,18.48
2023-01-01,nan,DIRECT,nan,app only,,0.0,0.0,,0.0,6.0,203.0,12.18
2023-01-01,nan,DIRECT,nan,web only,,0.0,0.0,,0.0,53.0,58.0,30.74
2023-01-01,nan,DIRECT,onboarding,app and web,,0.0,0.0,,0.0,4.0,279.0,11.16
2023-01-01,nan,DIRECT,onboarding,app only,,0.0,0.0,,0.0,1.0,946.0,9.46
2023-01-01,nan,DIRECT,others,app and web,353.0,4.0,1.0,14.0,60.0,12.0,10927.0,1311.24
2023-01-01,nan,DIRECT,others,app only,399.0,4.0,0.0,16.0,8.0,4.0,5579.0,223.16
2023-01-01,nan,DIRECT,others,web only,,0.0,0.0,,0.0,4.0,558.0,22.32
2023-01-01,nan,DIRECT,pdp_in_stock,no on lyst view,,,0.0,,,0.0,4.0,0.0
2023-01-01,nan,DIRECT,pdp_in_stock,web only,479.0,3.0,0.0,10.0,2.0,12.0,600.0,72.0
2023-01-01,nan,DIRECT,pdp_out_of_stock,web only,,0.0,0.0,,0.0,14.0,759.0,106.26
2023-01-01,nan,ORGANIC,feed,app and web,474.0,4.0,1.0,13.0,10.0,14.0,1465.0,205.1
2023-01-01,nan,ORGANIC,feed,app only,,0.0,0.0,,0.0,4.0,403.0,16.12
2023-01-01,nan,ORGANIC,feed,no on lyst view,,0.0,0.0,,0.0,1.0,199.0,1.99
2023-01-01,nan,ORGANIC,feed,web only,163.0,1.0,0.0,15.0,48.0,19.0,17544.0,3333.36
2023-01-01,nan,ORGANIC,homepage,app and web,,0.0,0.0,,0.0,50.0,38.0,19.0
2023-01-01,nan,ORGANIC,homepage,web only,462.0,1.0,0.0,17.0,1.0,34.0,291.0,98.94
2023-01-01,nan,ORGANIC,lead,app and web,266.0,2.0,1.0,15.0,4.0,75.0,296.0,222.0
2023-01-01,nan,ORGANIC,lead,no on lyst view,98.0,1.0,1.0,14.0,2.0,80.0,174.0,139.2
2023-01-01,nan,ORGANIC,lead,web only,192.0,1.0,1.0,13.0,9.0,92.0,455.0,418.6
2023-01-01,nan,ORGANIC,nan,app and web,500.0,1.0,1.0,15.0,14.0,70.0,1786.0,1250.2
2023-01-01,nan,ORGANIC,nan,app only,324.0,2.0,0.0,15.0,12.0,27.0,2637.0,711.99
2023-01-01,nan,ORGANIC,nan,no on lyst view,196.0,1.0,1.0,14.0,18065.0,100.0,1645986.0,1645986.0
2023-01-01,nan,ORGANIC,nan,web only,299.0,1.0,1.0,14.0,583.0,96.0,41186.0,39538.56
2023-01-01,nan,ORGANIC,onboarding,app and web,,0.0,0.0,,0.0,14.0,140.0,19.6
2023-01-01,nan,ORGANIC,onboarding,app only,,0.0,0.0,,0.0,5.0,370.0,18.5
2023-01-01,nan,ORGANIC,others,app and web,273.0,6.0,1.0,16.0,40.0,13.0,4455.0,579.15
2023-01-01,nan,ORGANIC,others,app only,732.0,5.0,0.0,14.0,3.0,7.0,870.0,60.9
2023-01-01,nan,ORGANIC,others,no on lyst view,,,0.0,,,0.0,16.0,0.0
2023-01-01,nan,ORGANIC,others,web only,171.0,4.0,0.0,14.0,4.0,7.0,1323.0,92.61
2023-01-01,nan,ORGANIC,pdp_in_stock,app and web,40.0,5.0,1.0,12.0,1.0,23.0,93.0,21.39
2023-01-01,nan,ORGANIC,pdp_in_stock,no on lyst view,,,0.0,,,0.0,37.0,0.0
2023-01-01,nan,ORGANIC,pdp_in_stock,web only,202.0,2.0,0.0,14.0,14.0,16.0,3645.0,583.2
2023-01-01,nan,ORGANIC,pdp_out_of_stock,app and web,,0.0,0.0,,0.0,36.0,50.0,18.0
2023-01-01,nan,ORGANIC,pdp_out_of_stock,no on lyst view,,0.0,0.0,,0.0,4.0,49.0,1.96
2023-01-01,nan,ORGANIC,pdp_out_of_stock,web only,381.0,1.0,0.0,16.0,34.0,32.0,5682.0,1818.24
2023-01-01,nan,PAID,feed,app and web,390.0,4.0,1.0,15.0,14.0,24.0,492.0,118.08
2023-01-01,nan,PAID,feed,app only,,0.0,0.0,,0.0,4.0,159.0,6.36
2023-01-01,nan,PAID,feed,no on lyst view,,0.0,0.0,,0.0,4.0,56.0,2.24
2023-01-01,nan,PAID,feed,web only,274.0,1.0,0.0,15.0,15.0,21.0,6003.0,1260.63
2023-01-01,nan,PAID,homepage,app and web,,0.0,0.0,,0.0,44.0,34.0,14.96
2023-01-01,nan,PAID,homepage,web only,245.0,4.0,1.0,17.0,4.0,34.0,336.0,114.24
2023-01-01,nan,PAID,lead,app and web,,0.0,0.0,,0.0,1.0,82.0,0.82
2023-01-01,nan,PAID,lead,no on lyst view,,0.0,0.0,,0.0,88.0,107.0,94.16
2023-01-01,nan,PAID,others,app and web,,0.0,0.0,,0.0,20.0,196.0,39.2
2023-01-01,nan,PAID,others,app only,,0.0,0.0,,0.0,4.0,69.0,2.76
2023-01-01,nan,PAID,others,no on lyst view,,,0.0,,,0.0,5.0,0.0
2023-01-01,nan,PAID,others,web only,662.0,1.0,0.0,15.0,1.0,16.0,500.0,80.0
2023-01-01,nan,PAID,pdp_in_stock,app and web,,0.0,0.0,,0.0,35.0,17.0,5.95
2023-01-01,nan,PAID,pdp_in_stock,no on lyst view,,,0.0,,,0.0,11.0,0.0
2023-01-01,nan,PAID,pdp_in_stock,web only,,0.0,0.0,,0.0,19.0,737.0,140.03
2023-01-01,nan,PAID,pdp_out_of_stock,web only,,0.0,0.0,,0.0,23.0,137.0,31.51
2023-01-01,nan,PLA-CO,others,app and web,,0.0,0.0,,0.0,21.0,108.0,22.68
2023-01-01,nan,PLA-CO,pdp_in_stock,web only,505.0,10.0,1.0,12.0,6.0,9.0,701.0,63.09
2023-01-01,nan,PLA-EC,feed,no on lyst view,,,0.0,,,0.0,1.0,0.0
2023-01-01,nan,PLA-EC,others,app and web,448.0,7.0,1.0,17.0,7.0,19.0,555.0,105.45
2023-01-01,nan,PLA-EC,others,app only,542.0,8.0,1.0,16.0,1.0,12.0,100.0,12.0
2023-01-01,nan,PLA-EC,pdp_in_stock,no on lyst view,,,0.0,,,0.0,33.0,0.0
2023-01-01,nan,PLA-EC,pdp_in_stock,web only,519.0,4.0,1.0,11.0,15.0,22.0,1797.0,395.34
2023-01-01,nan,PLA-EC,pdp_out_of_stock,web only,,0.0,0.0,,0.0,16.0,37.0,5.92
